date,data,cols
2023-05-18,0,161836000
2023-05-18,0,161838000
2023-05-18,15,2968000
2023-05-18,5,3296000
2023-05-18,4,330387000
2023-05-18,42,620000
2023-05-18,49,633000
2023-05-19,29,13400000
2023-05-19,6,13401000
2023-05-19,8,161832000
2023-05-19,3,161835000
2023-05-19,1,161836000
2023-05-19,1,161838000
2023-05-19,7,2968000
2023-05-19,4,3296000
2023-05-19,7,330387000
2023-05-19,39,620000
2023-05-19,42,633000
2023-05-20,0,13400000
2023-05-20,0,13401000
2023-05-20,0,161832000
2023-05-20,0,161835000
2023-05-20,0,161836000
2023-05-20,0,161838000
2023-05-20,0,2968000
2023-05-20,0,3296000
2023-05-20,0,330387000
2023-05-20,19,620000
2023-05-20,0,633000
2023-05-21,0,13400000
2023-05-21,0,13401000
2023-05-21,0,161832000
2023-05-21,0,161835000
2023-05-21,0,161836000
2023-05-21,0,161838000
2023-05-21,3,2968000
2023-05-21,0,3296000
2023-05-21,0,330387000
2023-05-21,19,620000
2023-05-21,0,633000
2023-05-22,26,13400000
2023-05-22,5,13401000
2023-05-22,12,161832000
2023-05-22,2,161835000
2023-05-22,2,161836000
2023-05-22,2,161838000
2023-05-22,12,2968000
2023-05-22,8,3296000
2023-05-22,45,330387000
2023-05-22,47,620000
2023-05-22,71,633000
2023-05-23,22,13400000
2023-05-23,4,13401000
2023-05-23,8,161832000
2023-05-23,2,161835000
2023-05-23,2,161836000
2023-05-23,2,161838000
2023-05-23,9,2968000
2023-05-23,3,3296000
2023-05-23,51,330387000
2023-05-23,41,620000
2023-05-23,51,633000
2023-05-24,35,13400000
2023-05-24,6,13401000
2023-05-24,12,161832000
2023-05-24,5,161835000
2023-05-24,3,161836000
2023-05-24,3,161838000
2023-05-24,14,2968000
2023-05-24,4,3296000
2023-05-24,43,330387000
2023-05-24,54,620000
2023-05-24,68,633000
2023-05-25,22,13400000
2023-05-25,4,13401000
2023-05-25,9,161832000
2023-05-25,3,161835000
2023-05-25,2,161836000
2023-05-25,2,161838000
2023-05-25,7,2968000
2023-05-25,2,3296000
2023-05-25,10,330387000
2023-05-25,40,620000
2023-05-25,46,633000
2023-05-26,25,13400000
2023-05-26,4,13401000
2023-05-26,8,161832000
2023-05-26,3,161835000
2023-05-26,2,161836000
2023-05-26,2,161838000
2023-05-26,10,2968000
2023-05-26,3,3296000
2023-05-26,8,330387000
2023-05-26,37,620000
2023-05-26,42,633000
2023-05-27,0,13400000
2023-05-27,0,13401000
2023-05-27,0,161832000
2023-05-27,0,161835000
2023-05-27,0,161836000
2023-05-27,0,161838000
2023-05-27,0,2968000
2023-05-27,0,3296000
2023-05-27,0,330387000
2023-05-27,18,620000
2023-05-27,0,633000
2023-05-28,0,13400000
2023-05-28,0,13401000
2023-05-28,0,161832000
2023-05-28,0,161835000
2023-05-28,0,161836000
2023-05-28,0,161838000
2023-05-28,0,2968000
2023-05-28,0,3296000
2023-05-28,0,330387000
2023-05-28,19,620000
2023-05-28,0,633000
2023-05-29,32,13400000
2023-05-29,8,13401000
2023-05-29,9,161832000
2023-05-29,5,161835000
2023-05-29,0,161836000
2023-05-29,0,161838000
2023-05-29,9,2968000
2023-05-29,4,3296000
2023-05-29,5,330387000
2023-05-29,44,620000
2023-05-29,55,633000
2023-05-30,37,13400000
2023-05-30,7,13401000
2023-05-30,9,161832000
2023-05-30,3,161835000
2023-05-30,1,161836000
2023-05-30,1,161838000
2023-05-30,19,2968000
2023-05-30,3,3296000
2023-05-30,7,330387000
2023-05-30,40,620000
2023-05-30,53,633000
2023-05-31,22,13400000
2023-05-31,4,13401000
2023-05-31,8,161832000
2023-05-31,2,161835000
2023-05-31,2,161836000
2023-05-31,2,161838000
2023-05-31,17,2968000
2023-05-31,3,3296000
2023-05-31,10,330387000
2023-05-31,41,620000
2023-05-31,50,633000
2023-06-01,22,13400000
2023-06-01,0,13401000
2023-06-01,9,161832000
2023-06-01,3,161835000
2023-06-01,3,161836000
2023-06-01,3,161838000
2023-06-01,0,2968000
2023-06-01,9,3296000
2023-06-01,11,330387000
2023-06-01,40,620000
2023-06-01,52,633000
2023-06-02,38,13400000
2023-06-02,8,13401000
2023-06-02,12,161832000
2023-06-02,3,161835000
2023-06-02,3,161836000
2023-06-02,3,161838000
2023-06-02,1,2968000
2023-06-02,9,3296000
2023-06-02,15,330387000
2023-06-02,46,620000
2023-06-02,95,633000
2023-06-03,0,13400000
2023-06-03,0,13401000
2023-06-03,0,161832000
2023-06-03,0,161835000
2023-06-03,0,161836000
2023-06-03,0,161838000
2023-06-03,0,2968000
2023-06-03,9,3296000
2023-06-03,0,330387000
2023-06-03,18,620000
2023-06-03,0,633000
2023-06-04,0,13400000
2023-06-04,0,13401000
2023-06-04,0,161832000
2023-06-04,0,161835000
2023-06-04,0,161836000
2023-06-04,0,161838000
2023-06-04,0,2968000
2023-06-04,9,3296000
2023-06-04,0,330387000
2023-06-04,17,620000
2023-06-04,0,633000
2023-06-05,25,13400000
2023-06-05,4,13401000
2023-06-05,9,161832000
2023-06-05,3,161835000
2023-06-05,1,161836000
2023-06-05,1,161838000
2023-06-05,2,2968000
2023-06-05,9,3296000
2023-06-05,7,330387000
2023-06-05,43,620000
2023-06-05,50,633000
2023-06-06,22,13400000
2023-06-06,4,13401000
2023-06-06,8,161832000
2023-06-06,3,161835000
2023-06-06,2,161836000
2023-06-06,2,161838000
2023-06-06,28,2968000
2023-06-06,4,3296000
2023-06-06,9,330387000
2023-06-06,38,620000
2023-06-06,48,633000
2023-06-07,33,13400000
2023-06-07,7,13401000
2023-06-07,13,161832000
2023-06-07,3,161835000
2023-06-07,3,161836000
2023-06-07,3,161838000
2023-06-07,9,2968000
2023-06-07,5,3296000
2023-06-07,36,330387000
2023-06-07,52,620000
2023-06-07,72,633000
2023-06-08,28,13400000
2023-06-08,5,13401000
2023-06-08,9,161832000
2023-06-08,5,161835000
2023-06-08,0,161836000
2023-06-08,0,161838000
2023-06-08,16,2968000
2023-06-08,4,3296000
2023-06-08,5,330387000
2023-06-08,41,620000
2023-06-08,47,633000
2023-06-09,24,13400000
2023-06-09,5,13401000
2023-06-09,8,161832000
2023-06-09,2,161835000
2023-06-09,2,161836000
2023-06-09,2,161838000
2023-06-09,29,2968000
2023-06-09,4,3296000
2023-06-09,23,330387000
2023-06-09,41,620000
2023-06-09,46,633000
2023-06-10,0,13400000
2023-06-10,0,13401000
2023-06-10,0,161832000
2023-06-10,0,161835000
2023-06-10,0,161836000
2023-06-10,0,161838000
2023-06-10,0,2968000
2023-06-10,0,3296000
2023-06-10,0,330387000
2023-06-10,11,620000
2023-06-10,0,633000
2023-06-11,0,13400000
2023-06-11,0,13401000
2023-06-11,0,161832000
2023-06-11,0,161835000
2023-06-11,0,161836000
2023-06-11,0,161838000
2023-06-11,0,2968000
2023-06-11,0,3296000
2023-06-11,0,330387000
2023-06-11,0,620000
2023-06-11,0,633000
2023-06-12,24,13400000
2023-06-12,7,13401000
2023-06-12,8,161832000
2023-06-12,4,161835000
2023-06-12,3,161836000
2023-06-12,2,161838000
2023-06-12,24,2968000
2023-06-12,4,3296000
2023-06-12,39,330387000
2023-06-12,52,620000
2023-06-12,49,633000
2023-06-13,23,13400000
2023-06-13,4,13401000
2023-06-13,8,161832000
2023-06-13,2,161835000
2023-06-13,2,161836000
2023-06-13,2,161838000
2023-06-13,6,2968000
2023-06-13,4,3296000
2023-06-13,13,330387000
2023-06-13,40,620000
2023-06-13,45,633000
2023-06-14,23,13400000
2023-06-14,4,13401000
2023-06-14,11,161832000
2023-06-14,3,161835000
2023-06-14,3,161836000
2023-06-14,2,161838000
2023-06-14,7,2968000
2023-06-14,5,3296000
2023-06-14,14,330387000
2023-06-14,48,620000
2023-06-14,54,633000
2023-06-15,31,13400000
2023-06-15,8,13401000
2023-06-15,14,161832000
2023-06-15,4,161835000
2023-06-15,3,161836000
2023-06-15,3,161838000
2023-06-15,10,2968000
2023-06-15,6,3296000
2023-06-15,15,330387000
2023-06-15,56,620000
2023-06-15,78,633000
2023-06-16,34,13400000
2023-06-16,6,13401000
2023-06-16,11,161832000
2023-06-16,4,161835000
2023-06-16,3,161836000
2023-06-16,3,161838000
2023-06-16,4,2968000
2023-06-16,8,3296000
2023-06-16,15,330387000
2023-06-16,56,620000
2023-06-16,97,633000
2023-06-17,0,13400000
2023-06-17,0,13401000
2023-06-17,0,161832000
2023-06-17,0,161835000
2023-06-17,0,161836000
2023-06-17,0,161838000
2023-06-17,0,2968000
2023-06-17,21,3296000
2023-06-17,0,330387000
2023-06-17,19,620000
2023-06-17,0,633000
2023-06-18,0,13400000
2023-06-18,0,13401000
2023-06-18,0,161832000
2023-06-18,0,161835000
2023-06-18,0,161836000
2023-06-18,0,161838000
2023-06-18,0,2968000
2023-06-18,0,3296000
2023-06-18,0,330387000
2023-06-18,19,620000
2023-06-18,0,633000
2023-06-19,24,13400000
2023-06-19,4,13401000
2023-06-19,8,161832000
2023-06-19,2,161835000
2023-06-19,2,161836000
2023-06-19,2,161838000
2023-06-19,18,2968000
2023-06-19,4,3296000
2023-06-19,10,330387000
2023-06-19,49,620000
2023-06-19,86,633000
2023-06-20,22,13400000
2023-06-20,4,13401000
2023-06-20,7,161832000
2023-06-20,2,161835000
2023-06-20,2,161836000
2023-06-20,2,161838000
2023-06-20,16,2968000
2023-06-20,4,3296000
2023-06-20,8,330387000
2023-06-20,62,620000
2023-06-20,74,633000
2023-06-21,27,13400000
2023-06-21,4,13401000
2023-06-21,12,161832000
2023-06-21,3,161835000
2023-06-21,3,161836000
2023-06-21,3,161838000
2023-06-21,11,2968000
2023-06-21,8,3296000
2023-06-21,15,330387000
2023-06-21,56,620000
2023-06-21,56,633000
2023-06-22,31,13400000
2023-06-22,2,13401000
2023-06-22,20,161832000
2023-06-22,3,161835000
2023-06-22,3,161836000
2023-06-22,3,161838000
2023-06-22,15,2968000
2023-06-22,5,3296000
2023-06-22,21,330387000
2023-06-22,50,620000
2023-06-22,60,633000
2023-06-23,37,13400000
2023-06-23,5,13401000
2023-06-23,11,161832000
2023-06-23,3,161835000
2023-06-23,3,161836000
2023-06-23,3,161838000
2023-06-23,9,2968000
2023-06-23,7,3296000
2023-06-23,13,330387000
2023-06-23,56,620000
2023-06-23,73,633000
2023-06-24,0,13400000
2023-06-24,0,13401000
2023-06-24,0,161832000
2023-06-24,0,161835000
2023-06-24,0,161836000
2023-06-24,0,161838000
2023-06-24,0,2968000
2023-06-24,0,3296000
2023-06-24,0,330387000
2023-06-24,19,620000
2023-06-24,0,633000
2023-06-25,0,13400000
2023-06-25,0,13401000
2023-06-25,0,161832000
2023-06-25,0,161835000
2023-06-25,0,161836000
2023-06-25,0,161838000
2023-06-25,0,2968000
2023-06-25,0,3296000
2023-06-25,0,330387000
2023-06-25,19,620000
2023-06-25,0,633000
2023-06-26,22,13400000
2023-06-26,4,13401000
2023-06-26,11,161832000
2023-06-26,2,161835000
2023-06-26,2,161836000
2023-06-26,2,161838000
2023-06-26,16,2968000
2023-06-26,2,3296000
2023-06-26,12,330387000
2023-06-26,41,620000
2023-06-26,49,633000
2023-06-27,45,13400000
2023-06-27,8,13401000
2023-06-27,17,161832000
2023-06-27,4,161835000
2023-06-27,4,161836000
2023-06-27,4,161838000
2023-06-27,21,2968000
2023-06-27,6,3296000
2023-06-27,20,330387000
2023-06-27,65,620000
2023-06-27,93,633000
2023-06-28,23,13400000
2023-06-28,4,13401000
2023-06-28,9,161832000
2023-06-28,2,161835000
2023-06-28,2,161836000
2023-06-28,2,161838000
2023-06-28,28,2968000
2023-06-28,3,3296000
2023-06-28,11,330387000
2023-06-28,38,620000
2023-06-28,57,633000
2023-06-29,47,13400000
2023-06-29,8,13401000
2023-06-29,12,161832000
2023-06-29,5,161835000
2023-06-29,3,161836000
2023-06-29,2,161838000
2023-06-29,17,2968000
2023-06-29,4,3296000
2023-06-29,10,330387000
2023-06-29,51,620000
2023-06-29,66,633000
2023-06-30,26,13400000
2023-06-30,4,13401000
2023-06-30,11,161832000
2023-06-30,2,161835000
2023-06-30,2,161836000
2023-06-30,2,161838000
2023-06-30,12,2968000
2023-06-30,2,3296000
2023-06-30,11,330387000
2023-06-30,43,620000
2023-06-30,51,633000
2023-07-01,0,13400000
2023-07-01,0,13401000
2023-07-01,0,161832000
2023-07-01,0,161835000
2023-07-01,0,161836000
2023-07-01,0,161838000
2023-07-01,0,2968000
2023-07-01,0,3296000
2023-07-01,0,330387000
2023-07-01,19,620000
2023-07-01,0,633000
2023-07-02,0,13400000
2023-07-02,0,13401000
2023-07-02,0,161832000
2023-07-02,0,161835000
2023-07-02,0,161836000
2023-07-02,0,161838000
2023-07-02,0,2968000
2023-07-02,0,3296000
2023-07-02,0,330387000
2023-07-02,19,620000
2023-07-02,0,633000
2023-07-03,44,13400000
2023-07-03,6,13401000
2023-07-03,12,161832000
2023-07-03,3,161835000
2023-07-03,0,161836000
2023-07-03,3,161838000
2023-07-03,17,2968000
2023-07-03,3,3296000
2023-07-03,31,330387000
2023-07-03,54,620000
2023-07-03,82,633000
2023-07-04,60,13400000
2023-07-04,10,13401000
2023-07-04,15,161832000
2023-07-04,4,161835000
2023-07-04,0,161836000
2023-07-04,3,161838000
2023-07-04,5,2968000
2023-07-04,4,3296000
2023-07-04,32,330387000
2023-07-04,74,620000
2023-07-04,109,633000
2023-07-05,50,13400000
2023-07-05,6,13401000
2023-07-05,12,161832000
2023-07-05,4,161835000
2023-07-05,0,161836000
2023-07-05,3,161838000
2023-07-05,26,2968000
2023-07-05,4,3296000
2023-07-05,15,330387000
2023-07-05,68,620000
2023-07-05,122,633000
2023-07-06,22,13400000
2023-07-06,4,13401000
2023-07-06,9,161832000
2023-07-06,2,161835000
2023-07-06,2,161836000
2023-07-06,2,161838000
2023-07-06,31,2968000
2023-07-06,2,3296000
2023-07-06,52,330387000
2023-07-06,44,620000
2023-07-06,48,633000
2023-07-07,33,13400000
2023-07-07,6,13401000
2023-07-07,12,161832000
2023-07-07,3,161835000
2023-07-07,3,161836000
2023-07-07,3,161838000
2023-07-07,18,2968000
2023-07-07,5,3296000
2023-07-07,15,330387000
2023-07-07,46,620000
2023-07-07,61,633000
2023-07-08,0,13400000
2023-07-08,0,13401000
2023-07-08,0,161832000
2023-07-08,0,161835000
2023-07-08,0,161836000
2023-07-08,0,161838000
2023-07-08,0,2968000
2023-07-08,0,3296000
2023-07-08,0,330387000
2023-07-08,19,620000
2023-07-08,0,633000
2023-07-09,0,13400000
2023-07-09,0,13401000
2023-07-09,0,161832000
2023-07-09,0,161835000
2023-07-09,0,161836000
2023-07-09,0,161838000
2023-07-09,0,2968000
2023-07-09,0,3296000
2023-07-09,0,330387000
2023-07-09,19,620000
2023-07-09,0,633000
2023-07-10,22,13400000
2023-07-10,5,13401000
2023-07-10,9,161832000
2023-07-10,2,161835000
2023-07-10,2,161836000
2023-07-10,2,161838000
2023-07-10,3,2968000
2023-07-10,2,3296000
2023-07-10,8,330387000
2023-07-10,41,620000
2023-07-10,43,633000
2023-07-11,11,13400000
2023-07-11,3,13401000
2023-07-11,4,161832000
2023-07-11,1,161835000
2023-07-11,1,161836000
2023-07-11,1,161838000
2023-07-11,15,2968000
2023-07-11,2,3296000
2023-07-11,3,330387000
2023-07-11,33,620000
2023-07-11,27,633000
2023-07-12,0,13400000
2023-07-12,0,13401000
2023-07-12,0,161832000
2023-07-12,0,161835000
2023-07-12,0,161836000
2023-07-12,0,161838000
2023-07-12,12,2968000
2023-07-12,0,3296000
2023-07-12,0,330387000
2023-07-12,20,620000
2023-07-12,5,633000
2023-07-13,0,13400000
2023-07-13,0,13401000
2023-07-13,0,161832000
2023-07-13,0,161835000
2023-07-13,0,161836000
2023-07-13,0,161838000
2023-07-13,15,2968000
2023-07-13,0,3296000
2023-07-13,14,330387000
2023-07-13,18,620000
2023-07-13,6,633000
2023-07-14,0,13400000
2023-07-14,0,13401000
2023-07-14,0,161832000
2023-07-14,0,161835000
2023-07-14,0,161836000
2023-07-14,0,161838000
2023-07-14,4,2968000
2023-07-14,0,3296000
2023-07-14,0,330387000
2023-07-14,20,620000
2023-07-14,6,633000
2023-07-15,0,13400000
2023-07-15,0,13401000
2023-07-15,0,161832000
2023-07-15,0,161835000
2023-07-15,0,161836000
2023-07-15,0,161838000
2023-07-15,0,2968000
2023-07-15,0,3296000
2023-07-15,0,330387000
2023-07-15,19,620000
2023-07-15,0,633000
2023-07-16,0,13400000
2023-07-16,0,13401000
2023-07-16,0,161832000
2023-07-16,0,161835000
2023-07-16,0,161836000
2023-07-16,0,161838000
2023-07-16,0,2968000
2023-07-16,0,3296000
2023-07-16,0,330387000
2023-07-16,17,620000
2023-07-16,0,633000
2023-07-17,0,13400000
2023-07-17,0,13401000
2023-07-17,0,161832000
2023-07-17,0,161835000
2023-07-17,0,161836000
2023-07-17,0,161838000
2023-07-17,4,2968000
2023-07-17,0,3296000
2023-07-17,0,330387000
2023-07-17,21,620000
2023-07-17,5,633000
2023-07-18,25,13400000
2023-07-18,4,13401000
2023-07-18,8,161832000
2023-07-18,2,161835000
2023-07-18,2,161836000
2023-07-18,2,161838000
2023-07-18,3,2968000
2023-07-18,2,3296000
2023-07-18,12,330387000
2023-07-18,43,620000
2023-07-18,68,633000
2023-07-19,55,13400000
2023-07-19,10,13401000
2023-07-19,18,161832000
2023-07-19,5,161835000
2023-07-19,4,161836000
2023-07-19,3,161838000
2023-07-19,0,2968000
2023-07-19,10,3296000
2023-07-19,21,330387000
2023-07-19,79,620000
2023-07-19,99,633000
2023-07-20,33,13400000
2023-07-20,6,13401000
2023-07-20,12,161832000
2023-07-20,3,161835000
2023-07-20,3,161836000
2023-07-20,3,161838000
2023-07-20,6,2968000
2023-07-20,4,3296000
2023-07-20,15,330387000
2023-07-20,50,620000
2023-07-20,64,633000
2023-07-21,32,13400000
2023-07-21,8,13401000
2023-07-21,12,161832000
2023-07-21,3,161835000
2023-07-21,3,161836000
2023-07-21,3,161838000
2023-07-21,5,2968000
2023-07-21,3,3296000
2023-07-21,15,330387000
2023-07-21,47,620000
2023-07-21,90,633000
2023-07-22,0,13400000
2023-07-22,0,13401000
2023-07-22,0,161832000
2023-07-22,0,161835000
2023-07-22,0,161836000
2023-07-22,0,161838000
2023-07-22,0,2968000
2023-07-22,0,3296000
2023-07-22,0,330387000
2023-07-22,19,620000
2023-07-22,0,633000
2023-07-23,0,13400000
2023-07-23,0,13401000
2023-07-23,0,161832000
2023-07-23,0,161835000
2023-07-23,0,161836000
2023-07-23,0,161838000
2023-07-23,0,2968000
2023-07-23,0,3296000
2023-07-23,0,330387000
2023-07-23,20,620000
2023-07-23,0,633000
2023-07-24,57,13400000
2023-07-24,10,13401000
2023-07-24,24,161832000
2023-07-24,5,161835000
2023-07-24,5,161836000
2023-07-24,5,161838000
2023-07-24,4,2968000
2023-07-24,5,3296000
2023-07-24,29,330387000
2023-07-24,68,620000
2023-07-24,158,633000
2023-07-25,46,13400000
2023-07-25,11,13401000
2023-07-25,12,161832000
2023-07-25,3,161835000
2023-07-25,3,161836000
2023-07-25,3,161838000
2023-07-25,0,2968000
2023-07-25,5,3296000
2023-07-25,16,330387000
2023-07-25,48,620000
2023-07-25,82,633000
2023-07-26,33,13400000
2023-07-26,8,13401000
2023-07-26,11,161832000
2023-07-26,3,161835000
2023-07-26,3,161836000
2023-07-26,3,161838000
2023-07-26,3,2968000
2023-07-26,4,3296000
2023-07-26,14,330387000
2023-07-26,50,620000
2023-07-26,80,633000
2023-07-27,22,13400000
2023-07-27,4,13401000
2023-07-27,8,161832000
2023-07-27,2,161835000
2023-07-27,2,161836000
2023-07-27,2,161838000
2023-07-27,6,2968000
2023-07-27,2,3296000
2023-07-27,9,330387000
2023-07-27,38,620000
2023-07-27,38,633000
2023-07-28,23,13400000
2023-07-28,4,13401000
2023-07-28,7,161832000
2023-07-28,2,161835000
2023-07-28,2,161836000
2023-07-28,2,161838000
2023-07-28,5,2968000
2023-07-28,2,3296000
2023-07-28,10,330387000
2023-07-28,34,620000
2023-07-28,40,633000
2023-07-29,0,13400000
2023-07-29,0,13401000
2023-07-29,0,161832000
2023-07-29,0,161835000
2023-07-29,0,161836000
2023-07-29,0,161838000
2023-07-29,0,2968000
2023-07-29,0,3296000
2023-07-29,0,330387000
2023-07-29,17,620000
2023-07-29,0,633000
2023-07-30,0,13400000
2023-07-30,0,13401000
2023-07-30,0,161832000
2023-07-30,0,161835000
2023-07-30,0,161836000
2023-07-30,0,161838000
2023-07-30,0,2968000
2023-07-30,0,3296000
2023-07-30,0,330387000
2023-07-30,18,620000
2023-07-30,0,633000
2023-07-31,22,13400000
2023-07-31,5,13401000
2023-07-31,8,161832000
2023-07-31,2,161835000
2023-07-31,2,161836000
2023-07-31,2,161838000
2023-07-31,10,2968000
2023-07-31,2,3296000
2023-07-31,9,330387000
2023-07-31,42,620000
2023-07-31,44,633000
2023-08-01,22,13400000
2023-08-01,5,13401000
2023-08-01,8,161832000
2023-08-01,2,161835000
2023-08-01,2,161836000
2023-08-01,2,161838000
2023-08-01,7,2968000
2023-08-01,2,3296000
2023-08-01,9,330387000
2023-08-01,41,620000
2023-08-01,39,633000
2023-08-02,48,13400000
2023-08-02,12,13401000
2023-08-02,16,161832000
2023-08-02,4,161835000
2023-08-02,4,161836000
2023-08-02,4,161838000
2023-08-02,15,2968000
2023-08-02,6,3296000
2023-08-02,20,330387000
2023-08-02,63,620000
2023-08-02,79,633000
2023-08-03,67,13400000
2023-08-03,11,13401000
2023-08-03,25,161832000
2023-08-03,6,161835000
2023-08-03,6,161836000
2023-08-03,6,161838000
2023-08-03,23,2968000
2023-08-03,8,3296000
2023-08-03,30,330387000
2023-08-03,71,620000
2023-08-03,119,633000
2023-08-04,48,13400000
2023-08-04,8,13401000
2023-08-04,14,161832000
2023-08-04,4,161835000
2023-08-04,4,161836000
2023-08-04,4,161838000
2023-08-04,12,2968000
2023-08-04,10,3296000
2023-08-04,131,330387000
2023-08-04,60,620000
2023-08-04,110,633000
2023-08-05,0,13400000
2023-08-05,0,13401000
2023-08-05,0,161832000
2023-08-05,0,161835000
2023-08-05,0,161836000
2023-08-05,0,161838000
2023-08-05,0,2968000
2023-08-05,0,3296000
2023-08-05,14,330387000
2023-08-05,18,620000
2023-08-05,0,633000
2023-08-06,0,13400000
2023-08-06,0,13401000
2023-08-06,0,161832000
2023-08-06,0,161835000
2023-08-06,0,161836000
2023-08-06,0,161838000
2023-08-06,0,2968000
2023-08-06,0,3296000
2023-08-06,0,330387000
2023-08-06,6,620000
2023-08-06,0,633000
2023-08-07,31,13400000
2023-08-07,3,13401000
2023-08-07,7,161832000
2023-08-07,3,161835000
2023-08-07,2,161836000
2023-08-07,2,161838000
2023-08-07,28,2968000
2023-08-07,6,3296000
2023-08-07,80,330387000
2023-08-07,40,620000
2023-08-07,40,633000
2023-08-08,55,13400000
2023-08-08,8,13401000
2023-08-08,10,161832000
2023-08-08,4,161835000
2023-08-08,4,161836000
2023-08-08,4,161838000
2023-08-08,21,2968000
2023-08-08,3,3296000
2023-08-08,12,330387000
2023-08-08,53,620000
2023-08-08,80,633000
2023-08-09,22,13400000
2023-08-09,4,13401000
2023-08-09,11,161832000
2023-08-09,3,161835000
2023-08-09,3,161836000
2023-08-09,3,161838000
2023-08-09,14,2968000
2023-08-09,5,3296000
2023-08-09,13,330387000
2023-08-09,38,620000
2023-08-09,43,633000
2023-08-10,25,13400000
2023-08-10,5,13401000
2023-08-10,8,161832000
2023-08-10,2,161835000
2023-08-10,2,161836000
2023-08-10,2,161838000
2023-08-10,2,2968000
2023-08-10,2,3296000
2023-08-10,10,330387000
2023-08-10,43,620000
2023-08-10,42,633000
2023-08-11,41,13400000
2023-08-11,6,13401000
2023-08-11,8,161832000
2023-08-11,2,161835000
2023-08-11,2,161836000
2023-08-11,2,161838000
2023-08-11,1,2968000
2023-08-11,2,3296000
2023-08-11,11,330387000
2023-08-11,46,620000
2023-08-11,56,633000
2023-08-12,0,13400000
2023-08-12,0,13401000
2023-08-12,0,161832000
2023-08-12,0,161835000
2023-08-12,0,161836000
2023-08-12,0,161838000
2023-08-12,0,2968000
2023-08-12,0,3296000
2023-08-12,0,330387000
2023-08-12,17,620000
2023-08-12,0,633000
2023-08-13,0,13400000
2023-08-13,0,13401000
2023-08-13,0,161832000
2023-08-13,0,161835000
2023-08-13,0,161836000
2023-08-13,0,161838000
2023-08-13,0,2968000
2023-08-13,0,3296000
2023-08-13,0,330387000
2023-08-13,18,620000
2023-08-13,0,633000
2023-08-14,28,13400000
2023-08-14,4,13401000
2023-08-14,8,161832000
2023-08-14,2,161835000
2023-08-14,2,161836000
2023-08-14,2,161838000
2023-08-14,5,2968000
2023-08-14,3,3296000
2023-08-14,11,330387000
2023-08-14,39,620000
2023-08-14,43,633000
2023-08-15,14,13400000
2023-08-15,2,13401000
2023-08-15,6,161832000
2023-08-15,2,161835000
2023-08-15,0,161836000
2023-08-15,0,161838000
2023-08-15,3,2968000
2023-08-15,1,3296000
2023-08-15,2,330387000
2023-08-15,24,620000
2023-08-15,21,633000
2023-08-16,11,13400000
2023-08-16,3,13401000
2023-08-16,2,161832000
2023-08-16,1,161835000
2023-08-16,1,161836000
2023-08-16,0,161838000
2023-08-16,15,2968000
2023-08-16,2,3296000
2023-08-16,3,330387000
2023-08-16,29,620000
2023-08-16,22,633000
2023-08-17,22,13400000
2023-08-17,4,13401000
2023-08-17,8,161832000
2023-08-17,7,161835000
2023-08-17,2,161836000
2023-08-17,2,161838000
2023-08-17,19,2968000
2023-08-17,3,3296000
2023-08-17,10,330387000
2023-08-17,38,620000
2023-08-17,43,633000
2023-08-18,24,13400000
2023-08-18,5,13401000
2023-08-18,11,161832000
2023-08-18,8,161835000
2023-08-18,1,161836000
2023-08-18,1,161838000
2023-08-18,19,2968000
2023-08-18,2,3296000
2023-08-18,8,330387000
2023-08-18,38,620000
2023-08-18,44,633000
2023-08-19,0,13400000
2023-08-19,0,13401000
2023-08-19,0,161832000
2023-08-19,7,161835000
2023-08-19,0,161836000
2023-08-19,0,161838000
2023-08-19,0,2968000
2023-08-19,0,3296000
2023-08-19,0,330387000
2023-08-19,18,620000
2023-08-19,0,633000
2023-08-20,0,13400000
2023-08-20,0,13401000
2023-08-20,0,161832000
2023-08-20,7,161835000
2023-08-20,0,161836000
2023-08-20,0,161838000
2023-08-20,0,2968000
2023-08-20,0,3296000
2023-08-20,0,330387000
2023-08-20,17,620000
2023-08-20,0,633000
2023-08-21,22,13400000
2023-08-21,4,13401000
2023-08-21,7,161832000
2023-08-21,7,161835000
2023-08-21,2,161836000
2023-08-21,2,161838000
2023-08-21,13,2968000
2023-08-21,4,3296000
2023-08-21,60,330387000
2023-08-21,44,620000
2023-08-21,41,633000
2023-08-22,22,13400000
2023-08-22,4,13401000
2023-08-22,8,161832000
2023-08-22,7,161835000
2023-08-22,2,161836000
2023-08-22,2,161838000
2023-08-22,9,2968000
2023-08-22,4,3296000
2023-08-22,39,330387000
2023-08-22,36,620000
2023-08-22,36,633000
2023-08-23,68,13400000
2023-08-23,16,13401000
2023-08-23,23,161832000
2023-08-23,12,161835000
2023-08-23,6,161836000
2023-08-23,6,161838000
2023-08-23,27,2968000
2023-08-23,10,3296000
2023-08-23,50,330387000
2023-08-23,81,620000
2023-08-23,144,633000
2023-08-24,27,13400000
2023-08-24,6,13401000
2023-08-24,6,161832000
2023-08-24,2,161835000
2023-08-24,2,161836000
2023-08-24,2,161838000
2023-08-24,32,2968000
2023-08-24,2,3296000
2023-08-24,20,330387000
2023-08-24,43,620000
2023-08-24,56,633000
2023-08-25,27,13400000
2023-08-25,5,13401000
2023-08-25,8,161832000
2023-08-25,2,161835000
2023-08-25,2,161836000
2023-08-25,2,161838000
