variant,anomaly_type,date,customer,consensus_rank,consensus_score,method_count,methods,best_rank
raw,subsequence_pattern,2024-05-16,3296000,3,0.9965277777777778,1,calf,3
raw,subsequence_pattern,2024-05-15,3296000,4,0.9947916666666666,1,calf,4
raw,subsequence_pattern,2024-03-20,3296000,5,0.9930555555555556,1,calf,5
raw,subsequence_pattern,2024-02-16,3296000,6,0.9913194444444444,1,calf,6
raw,subsequence_pattern,2024-02-15,3296000,7,0.9895833333333334,1,calf,7
raw,subsequence_pattern,2024-05-23,3296000,8,0.9878472222222222,1,calf,8
raw,subsequence_pattern,2023-10-31,3296000,9,0.9861111111111112,1,calf,9
raw,subsequence_pattern,2023-04-03,3296000,10,0.984375,1,calf,10
raw,subsequence_pattern,2023-04-20,3296000,11,0.9826388888888888,1,calf,11
raw,subsequence_pattern,2024-04-19,3296000,12,0.9809027777777778,1,calf,12
raw,subsequence_pattern,2024-02-08,3296000,13,0.9791666666666666,1,calf,13
raw,subsequence_pattern,2023-11-21,3296000,14,0.9774305555555556,1,calf,14
raw,subsequence_pattern,2024-05-10,3296000,15,0.9756944444444444,1,calf,15
raw,subsequence_pattern,2024-05-24,3296000,16,0.9739583333333334,1,calf,16
raw,subsequence_pattern,2024-05-09,3296000,17,0.9722222222222222,1,calf,17
raw,subsequence_pattern,2023-07-19,3296000,18,0.9704861111111112,1,calf,18
raw,subsequence_pattern,2024-01-19,3296000,19,0.96875,1,calf,19
raw,subsequence_pattern,2024-04-22,3296000,20,0.9670138888888888,1,calf,20
raw,subsequence_pattern,2024-02-20,3296000,21,0.9652777777777778,1,calf,21
raw,subsequence_pattern,2024-05-01,3296000,22,0.9635416666666666,1,calf,22
raw,subsequence_pattern,2024-01-23,3296000,23,0.9618055555555556,1,calf,23
raw,subsequence_pattern,2024-03-14,3296000,24,0.9600694444444444,1,calf,24
raw,subsequence_pattern,2023-12-20,3296000,25,0.9583333333333334,1,calf,25
raw,subsequence_pattern,2024-03-01,330387000,1,1.0,1,calf,1
raw,subsequence_pattern,2024-03-14,330387000,2,0.9982638888888888,1,calf,2
raw,subsequence_pattern,2023-09-11,330387000,3,0.9965277777777778,1,calf,3
raw,subsequence_pattern,2024-04-22,330387000,4,0.9947916666666666,1,calf,4
raw,subsequence_pattern,2023-10-05,330387000,5,0.9930555555555556,1,calf,5
raw,subsequence_pattern,2023-11-23,330387000,6,0.9913194444444444,1,calf,6
raw,subsequence_pattern,2023-08-04,330387000,7,0.9895833333333334,1,calf,7
raw,subsequence_pattern,2024-04-23,330387000,8,0.9878472222222222,1,calf,8
raw,subsequence_pattern,2024-02-29,330387000,9,0.9861111111111112,1,calf,9
raw,subsequence_pattern,2024-03-29,330387000,10,0.984375,1,calf,10
raw,subsequence_pattern,2023-05-04,330387000,11,0.9826388888888888,1,calf,11
raw,subsequence_pattern,2024-05-15,330387000,12,0.9809027777777778,1,calf,12
raw,subsequence_pattern,2024-03-15,330387000,13,0.9791666666666666,1,calf,13
raw,subsequence_pattern,2023-08-07,330387000,14,0.9774305555555556,1,calf,14
raw,subsequence_pattern,2024-05-08,330387000,15,0.9756944444444444,1,calf,15
raw,subsequence_pattern,2024-03-18,330387000,16,0.9739583333333334,1,calf,16
raw,subsequence_pattern,2023-02-09,330387000,17,0.9722222222222222,1,calf,17
raw,subsequence_pattern,2024-05-16,330387000,18,0.9704861111111112,1,calf,18
raw,subsequence_pattern,2024-05-17,330387000,19,0.96875,1,calf,19
raw,subsequence_pattern,2024-05-24,330387000,20,0.9670138888888888,1,calf,20
raw,subsequence_pattern,2024-03-22,330387000,21,0.9652777777777778,1,calf,21
raw,subsequence_pattern,2023-04-03,330387000,22,0.9635416666666666,1,calf,22
raw,subsequence_pattern,2023-11-14,330387000,23,0.9618055555555556,1,calf,23
raw,subsequence_pattern,2024-04-25,330387000,24,0.9600694444444444,1,calf,24
raw,subsequence_pattern,2024-05-20,330387000,25,0.9583333333333334,1,calf,25
raw,subsequence_pattern,2024-04-15,620000,1,1.0,1,calf,1
raw,subsequence_pattern,2024-04-05,620000,2,0.9982638888888888,1,calf,2
raw,subsequence_pattern,2024-04-11,620000,3,0.9965277777777778,1,calf,3
raw,subsequence_pattern,2024-04-04,620000,4,0.9947916666666666,1,calf,4
raw,subsequence_pattern,2023-10-31,620000,5,0.9930555555555556,1,calf,5
raw,subsequence_pattern,2024-03-04,620000,6,0.9913194444444444,1,calf,6
raw,subsequence_pattern,2023-05-10,620000,7,0.9895833333333334,1,calf,7
raw,subsequence_pattern,2023-04-25,620000,8,0.9878472222222222,1,calf,8
raw,subsequence_pattern,2024-05-21,620000,9,0.9861111111111112,1,calf,9
raw,subsequence_pattern,2023-12-26,620000,10,0.984375,1,calf,10
raw,subsequence_pattern,2023-11-27,620000,11,0.9826388888888888,1,calf,11
raw,subsequence_pattern,2024-04-01,620000,12,0.9809027777777778,1,calf,12
raw,subsequence_pattern,2024-04-27,620000,13,0.9791666666666666,1,calf,13
raw,subsequence_pattern,2024-05-05,620000,14,0.9774305555555556,1,calf,14
raw,subsequence_pattern,2024-05-19,620000,15,0.9756944444444444,1,calf,15
raw,subsequence_pattern,2024-05-09,620000,16,0.9739583333333334,1,calf,16
raw,subsequence_pattern,2023-10-05,620000,17,0.9722222222222222,1,calf,17
raw,subsequence_pattern,2024-02-05,620000,18,0.9704861111111112,1,calf,18
raw,subsequence_pattern,2023-03-06,620000,19,0.96875,1,calf,19
raw,subsequence_pattern,2024-01-05,620000,20,0.9670138888888888,1,calf,20
raw,subsequence_pattern,2024-01-04,620000,21,0.9652777777777778,1,calf,21
raw,subsequence_pattern,2024-05-14,620000,22,0.9635416666666666,1,calf,22
raw,subsequence_pattern,2024-04-28,620000,23,0.9618055555555556,1,calf,23
raw,subsequence_pattern,2024-01-11,620000,24,0.9600694444444444,1,calf,24
raw,subsequence_pattern,2023-05-04,620000,25,0.9583333333333334,1,calf,25
raw,subsequence_pattern,2024-04-15,633000,1,1.0,1,calf,1
raw,subsequence_pattern,2024-04-25,633000,2,0.9982638888888888,1,calf,2
raw,subsequence_pattern,2023-10-31,633000,3,0.9965277777777778,1,calf,3
raw,subsequence_pattern,2024-05-22,633000,4,0.9947916666666666,1,calf,4
raw,subsequence_pattern,2024-03-29,633000,5,0.9930555555555556,1,calf,5
raw,subsequence_pattern,2024-05-23,633000,6,0.9913194444444444,1,calf,6
raw,subsequence_pattern,2023-07-24,633000,7,0.9895833333333334,1,calf,7
raw,subsequence_pattern,2023-02-06,633000,8,0.9878472222222222,1,calf,8
raw,subsequence_pattern,2023-09-08,633000,9,0.9861111111111112,1,calf,9
raw,subsequence_pattern,2024-04-02,633000,10,0.984375,1,calf,10
raw,subsequence_pattern,2024-04-04,633000,11,0.9826388888888888,1,calf,11
raw,subsequence_pattern,2023-11-27,633000,12,0.9809027777777778,1,calf,12
raw,subsequence_pattern,2024-03-31,633000,13,0.9791666666666666,1,calf,13
raw,subsequence_pattern,2024-04-12,633000,14,0.9774305555555556,1,calf,14
raw,subsequence_pattern,2024-03-01,633000,15,0.9756944444444444,1,calf,15
raw,subsequence_pattern,2023-03-15,633000,16,0.9739583333333334,1,calf,16
raw,subsequence_pattern,2024-02-20,633000,17,0.9722222222222222,1,calf,17
raw,subsequence_pattern,2023-05-10,633000,18,0.9704861111111112,1,calf,18
raw,subsequence_pattern,2023-08-29,633000,19,0.96875,1,calf,19
raw,subsequence_pattern,2024-05-09,633000,20,0.9670138888888888,1,calf,20
raw,subsequence_pattern,2023-11-28,633000,21,0.9652777777777778,1,calf,21
raw,subsequence_pattern,2024-04-05,633000,22,0.9635416666666666,1,calf,22
raw,subsequence_pattern,2023-07-11,633000,23,0.9618055555555556,1,calf,23
raw,subsequence_pattern,2023-12-08,633000,24,0.9600694444444444,1,calf,24
raw,subsequence_pattern,2024-05-24,633000,25,0.9583333333333334,1,calf,25
