run_id,anomaly_id,anomaly_type,intensity,variant,result_group,method,k,matched,matched_timestamp,matched_rank,candidate_count
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,calf,25,False,,,25
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,calf,50,False,,,50
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,consensus,10,False,,,10
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,consensus,25,False,,,25
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,consensus,50,False,,,50
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,dp,10,True,2023-01-24,3.0,10
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,dp,25,True,2023-01-24,3.0,25
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,dp,50,True,2023-01-24,3.0,50
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,isolation_forest,10,True,2023-01-24,7.0,10
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,isolation_forest,25,True,2023-01-24,7.0,25
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,isolation_forest,50,True,2023-01-24,7.0,50
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,units,10,True,2023-01-24,3.0,10
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,units,25,True,2023-01-24,3.0,25
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,units,50,True,2023-01-24,3.0,50
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,zms,10,False,,,10
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,zms,25,False,,,25
run_003,run_003_a006,drop_to_zero,strong,log1p,contextual_point,zms,50,False,,,50
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,calf,10,False,,,10
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,calf,25,False,,,25
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,calf,50,False,,,50
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,consensus,10,False,,,10
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,consensus,25,True,2023-01-24,18.0,25
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,consensus,50,True,2023-01-24,18.0,50
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,dwt,10,False,,,32
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,dwt,25,False,,,32
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,dwt,50,False,,,50
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,itrans,10,True,2023-01-24,4.0,10
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,itrans,25,True,2023-01-24,4.0,25
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,itrans,50,True,2023-01-24,4.0,50
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,kmeans,10,False,,,10
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,kmeans,25,False,,,25
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,kmeans,50,True,2023-01-24,50.0,50
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,ocsvm,10,True,2023-01-24,3.0,36
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,ocsvm,25,True,2023-01-24,3.0,36
run_003,run_003_a006,drop_to_zero,strong,log1p,subsequence_pattern,ocsvm,50,True,2023-01-24,3.0,50
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,calf,10,False,,,19
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,calf,25,False,,,48
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,calf,50,False,,,92
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,consensus,10,False,,,18
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,consensus,25,False,,,42
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,consensus,50,False,,,81
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,dp,10,True,2023-01-24,3.0,18
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,dp,25,True,2023-01-24,3.0,44
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,dp,50,True,2023-01-24,3.0,79
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,isolation_forest,10,True,2023-01-24,7.0,18
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,isolation_forest,25,True,2023-01-24,7.0,43
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,isolation_forest,50,True,2023-01-24,7.0,83
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,units,10,True,2023-01-24,3.0,18
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,units,25,True,2023-01-24,3.0,38
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,units,50,True,2023-01-24,3.0,74
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,zms,10,False,,,20
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,zms,25,False,,,48
run_003,run_003_a006,drop_to_zero,strong,combined,contextual_point,zms,50,False,,,89
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,calf,10,False,,,19
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,calf,25,False,,,48
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,calf,50,False,,,92
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,consensus,10,False,,,20
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,consensus,25,True,2023-01-24,18.0,49
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,consensus,50,True,2023-01-24,18.0,97
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,dwt,10,False,,,32
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,dwt,25,False,,,32
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,dwt,50,False,,,60
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,itrans,10,True,2023-01-24,4.0,20
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,itrans,25,True,2023-01-24,4.0,46
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,itrans,50,True,2023-01-24,4.0,92
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,kmeans,10,False,,,15
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,kmeans,25,False,,,37
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,kmeans,50,True,2023-01-24,50.0,84
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,ocsvm,10,True,2023-01-24,3.0,46
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,ocsvm,25,True,2023-01-24,3.0,62
run_003,run_003_a006,drop_to_zero,strong,combined,subsequence_pattern,ocsvm,50,True,2023-01-24,3.0,96
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,calf,10,False,,,10
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,calf,25,False,,,25
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,calf,50,False,,,50
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,consensus,10,False,,,10
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,consensus,25,False,,,25
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,consensus,50,False,,,50
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,dwt,10,False,,,16
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,dwt,25,False,,,40
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,dwt,50,False,,,50
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,itrans,10,False,,,10
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,itrans,25,False,,,25
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,itrans,50,True,2023-01-07,27.0,50
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,kmeans,10,False,,,10
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,kmeans,25,False,,,25
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,kmeans,50,False,,,50
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,ocsvm,10,False,,,12
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,ocsvm,25,False,,,27
run_003,run_003_a007,activity_block,medium,raw,subsequence_pattern,ocsvm,50,False,,,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,calf,10,False,,,10
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,calf,25,False,,,25
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,calf,50,False,,,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,consensus,10,True,2023-01-08,1.0,10
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,consensus,25,True,2023-01-08,1.0,25
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,consensus,50,True,2023-01-08,1.0,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,dwt,10,False,,,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,dwt,25,False,,,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,dwt,50,False,,,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,itrans,10,False,,,10
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,itrans,25,True,2023-01-04,13.0,25
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,itrans,50,True,2023-01-04,13.0,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,kmeans,10,False,,,10
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,kmeans,25,False,,,25
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,kmeans,50,False,,,50
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,ocsvm,10,False,,,12
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,ocsvm,25,False,,,35
run_003,run_003_a007,activity_block,medium,log1p,subsequence_pattern,ocsvm,50,False,,,50
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,calf,10,False,,,16
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,calf,25,False,,,42
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,calf,50,False,,,81
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,consensus,10,True,2023-01-08,1.0,19
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,consensus,25,True,2023-01-08,1.0,44
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,consensus,50,True,2023-01-08,1.0,85
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,dwt,10,False,,,66
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,dwt,25,False,,,90
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,dwt,50,False,,,100
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,itrans,10,False,,,17
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,itrans,25,True,2023-01-04,13.0,44
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,itrans,50,True,2023-01-04,13.0,83
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,kmeans,10,False,,,20
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,kmeans,25,False,,,50
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,kmeans,50,False,,,100
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,ocsvm,10,False,,,17
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,ocsvm,25,False,,,38
run_003,run_003_a007,activity_block,medium,combined,subsequence_pattern,ocsvm,50,False,,,50
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,calf,10,True,2023-10-12,10.0,10
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,calf,25,True,2023-10-12,10.0,25
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,calf,50,True,2023-10-12,10.0,50
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,consensus,10,False,,,10
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,consensus,25,True,2023-10-12,11.0,25
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,consensus,50,True,2023-10-12,11.0,50
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,dwt,10,False,,,24
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,dwt,25,False,,,40
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,dwt,50,False,,,50
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,itrans,10,True,2023-10-12,6.0,10
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,itrans,25,True,2023-10-12,6.0,25
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,itrans,50,True,2023-10-12,6.0,50
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,kmeans,10,False,,,10
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,kmeans,25,False,,,25
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,kmeans,50,False,,,50
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,ocsvm,10,True,2023-10-12,5.0,10
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,ocsvm,25,True,2023-10-12,5.0,32
run_003,run_003_a008,activity_block,strong,raw,subsequence_pattern,ocsvm,50,True,2023-10-12,5.0,50
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,calf,10,True,2023-10-15,3.0,10
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,calf,25,True,2023-10-15,3.0,25
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,calf,50,True,2023-10-15,3.0,50
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,consensus,10,False,,,10
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,consensus,25,True,2023-10-15,17.0,25
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,consensus,50,True,2023-10-15,17.0,50
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,dwt,10,False,,,32
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,dwt,25,False,,,32
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,dwt,50,False,,,50
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,itrans,10,False,,,10
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,itrans,25,True,2023-10-11,19.0,25
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,itrans,50,True,2023-10-11,19.0,50
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,kmeans,10,False,,,10
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,kmeans,25,False,,,25
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,kmeans,50,False,,,50
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,ocsvm,10,True,2023-10-12,5.0,10
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,ocsvm,25,True,2023-10-12,5.0,32
run_003,run_003_a008,activity_block,strong,log1p,subsequence_pattern,ocsvm,50,True,2023-10-12,5.0,50
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,calf,10,True,2023-10-15,3.0,18
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,calf,25,True,2023-10-15,3.0,42
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,calf,50,True,2023-10-15,3.0,82
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,consensus,10,False,,,13
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,consensus,25,True,2023-10-12,11.0,40
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,consensus,50,True,2023-10-12,11.0,73
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,dwt,10,False,,,40
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,dwt,25,False,,,40
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,dwt,50,False,,,50
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,itrans,10,True,2023-10-12,6.0,17
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,itrans,25,True,2023-10-12,6.0,41
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,itrans,50,True,2023-10-12,6.0,83
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,kmeans,10,False,,,13
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,kmeans,25,False,,,27
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,kmeans,50,False,,,50
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,ocsvm,10,True,2023-10-12,5.0,10
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,ocsvm,25,True,2023-10-12,5.0,32
run_003,run_003_a008,activity_block,strong,combined,subsequence_pattern,ocsvm,50,True,2023-10-12,5.0,50
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,catch,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,catch,25,True,2023-07-31,13.0,25
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,catch,50,True,2023-07-31,13.0,50
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,consensus,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,consensus,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,consensus,50,True,2023-07-31,50.0,50
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,dagmm,10,True,2023-07-31,1.0,13
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,dagmm,25,True,2023-07-31,1.0,25
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,dagmm,50,True,2023-07-31,1.0,50
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,kmeans,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,kmeans,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,kmeans,50,False,,,50
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,knn,10,True,2023-07-31,2.0,10
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,knn,25,True,2023-07-31,2.0,25
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,knn,50,True,2023-07-31,2.0,50
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,tsnet,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,tsnet,25,True,2023-07-31,15.0,25
run_003,run_003_a009,multivariate_group_peak,medium,raw,multivariate_dependency,tsnet,50,True,2023-07-31,15.0,50
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,catch,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,catch,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,catch,50,False,,,50
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,consensus,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,consensus,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,consensus,50,False,,,50
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,dagmm,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,dagmm,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,dagmm,50,True,2023-07-31,35.0,50
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,kmeans,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,kmeans,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,kmeans,50,False,,,50
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,knn,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,knn,25,True,2023-07-31,19.0,25
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,knn,50,True,2023-07-31,19.0,50
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,tsnet,10,False,,,10
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,tsnet,25,False,,,25
run_003,run_003_a009,multivariate_group_peak,medium,log1p,multivariate_dependency,tsnet,50,False,,,50
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,catch,10,False,,,13
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,catch,25,True,2023-07-31,13.0,39
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,catch,50,True,2023-07-31,13.0,74
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,consensus,10,False,,,13
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,consensus,25,False,,,31
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,consensus,50,True,2023-07-31,50.0,70
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,dagmm,10,True,2023-07-31,1.0,20
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,dagmm,25,True,2023-07-31,1.0,40
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,dagmm,50,True,2023-07-31,1.0,77
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,kmeans,10,False,,,12
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,kmeans,25,False,,,30
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,kmeans,50,False,,,50
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,knn,10,True,2023-07-31,2.0,19
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,knn,25,True,2023-07-31,2.0,43
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,knn,50,True,2023-07-31,2.0,74
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,tsnet,10,False,,,13
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,tsnet,25,True,2023-07-31,15.0,35
run_003,run_003_a009,multivariate_group_peak,medium,combined,multivariate_dependency,tsnet,50,True,2023-07-31,15.0,83
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,catch,10,True,2023-05-29,7.0,10
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,catch,25,True,2023-05-29,7.0,25
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,catch,50,True,2023-05-29,7.0,50
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,consensus,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,consensus,25,False,,,25
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,consensus,50,True,2023-05-29,41.0,50
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,dagmm,10,False,,,13
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,dagmm,25,True,2023-05-29,20.0,25
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,dagmm,50,True,2023-05-29,20.0,50
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,kmeans,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,kmeans,25,False,,,25
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,kmeans,50,False,,,50
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,knn,10,True,2023-05-29,5.0,10
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,knn,25,True,2023-05-29,5.0,25
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,knn,50,True,2023-05-29,5.0,50
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,tsnet,10,True,2023-05-29,9.0,10
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,tsnet,25,True,2023-05-29,9.0,25
run_003,run_003_a010,multivariate_group_peak,strong,raw,multivariate_dependency,tsnet,50,True,2023-05-29,9.0,50
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,catch,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,catch,25,True,2023-05-29,19.0,25
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,catch,50,True,2023-05-29,19.0,50
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,consensus,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,consensus,25,False,,,25
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,consensus,50,True,2023-05-29,32.0,50
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,dagmm,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,dagmm,25,True,2023-05-29,11.0,25
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,dagmm,50,True,2023-05-29,11.0,50
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,kmeans,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,kmeans,25,False,,,25
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,kmeans,50,False,,,50
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,knn,10,False,,,10
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,knn,25,True,2023-05-29,12.0,25
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,knn,50,True,2023-05-29,12.0,50
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,tsnet,10,True,2023-05-29,10.0,10
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,tsnet,25,True,2023-05-29,10.0,25
run_003,run_003_a010,multivariate_group_peak,strong,log1p,multivariate_dependency,tsnet,50,True,2023-05-29,10.0,50
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,catch,10,True,2023-05-29,7.0,13
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,catch,25,True,2023-05-29,7.0,39
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,catch,50,True,2023-05-29,7.0,74
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,consensus,10,False,,,13
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,consensus,25,False,,,31
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,consensus,50,True,2023-05-29,32.0,70
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,dagmm,10,False,,,20
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,dagmm,25,True,2023-05-29,11.0,40
run_003,run_003_a010,multivariate_group_peak,strong,combined,multivariate_dependency,dagmm,50,True,2023-05-29,11.0,77
